"subject" "activity" "measurement_id"
15 "WALKING_DOWNSTAIRS" 2666
15 "WALKING_DOWNSTAIRS" 2667
15 "WALKING_DOWNSTAIRS" 2668
15 "WALKING_DOWNSTAIRS" 2669
15 "WALKING_DOWNSTAIRS" 2670
15 "WALKING_DOWNSTAIRS" 2671
15 "WALKING_DOWNSTAIRS" 2672
15 "WALKING_DOWNSTAIRS" 2673
15 "WALKING_DOWNSTAIRS" 2674
15 "WALKING_DOWNSTAIRS" 2675
15 "WALKING_DOWNSTAIRS" 2676
15 "WALKING_DOWNSTAIRS" 2677
15 "WALKING_DOWNSTAIRS" 2678
15 "WALKING_DOWNSTAIRS" 2679
15 "WALKING_DOWNSTAIRS" 2680
15 "WALKING_UPSTAIRS" 2681
15 "WALKING_UPSTAIRS" 2682
15 "WALKING_UPSTAIRS" 2683
15 "WALKING_UPSTAIRS" 2684
15 "WALKING_UPSTAIRS" 2685
15 "WALKING_UPSTAIRS" 2686
15 "WALKING_UPSTAIRS" 2687
15 "WALKING_UPSTAIRS" 2688
15 "WALKING_UPSTAIRS" 2689
15 "WALKING_UPSTAIRS" 2690
15 "WALKING_UPSTAIRS" 2691
15 "WALKING_UPSTAIRS" 2692
15 "WALKING_UPSTAIRS" 2693
15 "WALKING_UPSTAIRS" 2694
15 "WALKING_UPSTAIRS" 2695
15 "WALKING_UPSTAIRS" 2696
15 "WALKING_UPSTAIRS" 2697
15 "WALKING_UPSTAIRS" 2698
15 "WALKING_UPSTAIRS" 2699
15 "WALKING_UPSTAIRS" 2700
15 "WALKING_UPSTAIRS" 2701
15 "WALKING_UPSTAIRS" 2702
15 "WALKING_UPSTAIRS" 2703
15 "WALKING_UPSTAIRS" 2704
15 "STANDING" 2705
15 "STANDING" 2706
15 "STANDING" 2707
15 "STANDING" 2708
15 "STANDING" 2709
15 "STANDING" 2710
15 "STANDING" 2711
15 "STANDING" 2712
15 "STANDING" 2713
15 "STANDING" 2714
15 "STANDING" 2715
15 "STANDING" 2716
15 "STANDING" 2717
15 "STANDING" 2718
15 "STANDING" 2719
15 "STANDING" 2720
15 "STANDING" 2721
15 "STANDING" 2722
15 "STANDING" 2723
15 "STANDING" 2724
15 "STANDING" 2725
15 "STANDING" 2726
15 "STANDING" 2727
15 "STANDING" 2728
15 "STANDING" 2729
15 "STANDING" 2730
15 "SITTING" 2731
15 "SITTING" 2732
15 "SITTING" 2733
15 "SITTING" 2734
15 "SITTING" 2735
15 "SITTING" 2736
15 "SITTING" 2737
15 "SITTING" 2738
15 "SITTING" 2739
15 "SITTING" 2740
15 "SITTING" 2741
15 "SITTING" 2742
15 "SITTING" 2743
15 "SITTING" 2744
15 "SITTING" 2745
15 "SITTING" 2746
15 "SITTING" 2747
15 "SITTING" 2748
15 "SITTING" 2749
15 "SITTING" 2750
15 "SITTING" 2751
15 "SITTING" 2752
15 "SITTING" 2753
15 "SITTING" 2754
15 "SITTING" 2755
15 "SITTING" 2756
15 "SITTING" 2757
15 "SITTING" 2758
15 "SITTING" 2759
15 "SITTING" 2760
15 "SITTING" 2761
15 "SITTING" 2762
15 "LAYING" 2763
15 "LAYING" 2764
15 "LAYING" 2765
15 "LAYING" 2766
15 "LAYING" 2767
15 "LAYING" 2768
15 "LAYING" 2769
15 "LAYING" 2770
15 "LAYING" 2771
15 "LAYING" 2772
15 "LAYING" 2773
15 "LAYING" 2774
15 "LAYING" 2775
15 "LAYING" 2776
15 "LAYING" 2777
15 "LAYING" 2778
15 "LAYING" 2779
15 "LAYING" 2780
15 "LAYING" 2781
15 "LAYING" 2782
15 "LAYING" 2783
15 "LAYING" 2784
15 "LAYING" 2785
15 "LAYING" 2786
15 "LAYING" 2787
15 "LAYING" 2788
15 "LAYING" 2789
15 "LAYING" 2790
15 "LAYING" 2791
15 "LAYING" 2792
15 "LAYING" 2793
15 "LAYING" 2794
15 "LAYING" 2795
15 "LAYING" 2796
15 "LAYING" 2797
15 "LAYING" 2798
15 "LAYING" 2799
15 "LAYING" 2800
15 "WALKING" 2801
15 "WALKING" 2802
15 "WALKING" 2803
15 "WALKING" 2804
15 "WALKING" 2805
15 "WALKING" 2806
15 "WALKING" 2807
15 "WALKING" 2808
15 "WALKING" 2809
15 "WALKING" 2810
15 "WALKING" 2811
15 "WALKING" 2812
15 "WALKING" 2813
15 "WALKING" 2814
15 "WALKING" 2815
15 "WALKING" 2816
15 "WALKING" 2817
15 "WALKING" 2818
15 "WALKING" 2819
15 "WALKING" 2820
15 "WALKING" 2821
15 "WALKING" 2822
15 "WALKING" 2823
15 "WALKING" 2824
15 "WALKING" 2825
15 "WALKING" 2826
15 "WALKING_DOWNSTAIRS" 2827
15 "WALKING_DOWNSTAIRS" 2828
15 "WALKING_DOWNSTAIRS" 2829
15 "WALKING_DOWNSTAIRS" 2830
15 "WALKING_DOWNSTAIRS" 2831
15 "WALKING_DOWNSTAIRS" 2832
15 "WALKING_DOWNSTAIRS" 2833
15 "WALKING_DOWNSTAIRS" 2834
15 "WALKING_DOWNSTAIRS" 2835
15 "WALKING_DOWNSTAIRS" 2836
15 "WALKING_DOWNSTAIRS" 2837
15 "WALKING_DOWNSTAIRS" 2838
15 "WALKING_DOWNSTAIRS" 2839
15 "WALKING_DOWNSTAIRS" 2840
15 "WALKING_DOWNSTAIRS" 2841
15 "WALKING_DOWNSTAIRS" 2842
15 "WALKING_DOWNSTAIRS" 2843
15 "WALKING_DOWNSTAIRS" 2844
15 "WALKING_DOWNSTAIRS" 2845
15 "WALKING_DOWNSTAIRS" 2846
15 "WALKING_DOWNSTAIRS" 2847
15 "WALKING_UPSTAIRS" 2848
15 "WALKING_UPSTAIRS" 2849
15 "WALKING_UPSTAIRS" 2850
15 "WALKING_UPSTAIRS" 2851
15 "WALKING_UPSTAIRS" 2852
15 "WALKING_UPSTAIRS" 2853
15 "WALKING_UPSTAIRS" 2854
15 "WALKING_UPSTAIRS" 2855
15 "WALKING_UPSTAIRS" 2856
15 "WALKING_UPSTAIRS" 2857
15 "WALKING_UPSTAIRS" 2858
15 "WALKING_UPSTAIRS" 2859
15 "WALKING_UPSTAIRS" 2860
15 "WALKING_UPSTAIRS" 2861
15 "WALKING_UPSTAIRS" 2862
15 "WALKING_UPSTAIRS" 2863
15 "WALKING_UPSTAIRS" 2864
15 "WALKING_UPSTAIRS" 2865
15 "WALKING_UPSTAIRS" 2866
15 "WALKING_UPSTAIRS" 2867
15 "WALKING_UPSTAIRS" 2868
15 "WALKING_UPSTAIRS" 2869
15 "WALKING_UPSTAIRS" 2870
15 "WALKING_UPSTAIRS" 2871
16 "STANDING" 2872
16 "STANDING" 2873
16 "STANDING" 2874
16 "STANDING" 2875
16 "STANDING" 2876
16 "STANDING" 2877
16 "STANDING" 2878
16 "STANDING" 2879
16 "STANDING" 2880
16 "STANDING" 2881
16 "STANDING" 2882
16 "STANDING" 2883
16 "STANDING" 2884
16 "STANDING" 2885
16 "STANDING" 2886
16 "STANDING" 2887
16 "STANDING" 2888
16 "STANDING" 2889
16 "STANDING" 2890
16 "STANDING" 2891
16 "STANDING" 2892
16 "STANDING" 2893
16 "STANDING" 2894
16 "STANDING" 2895
16 "STANDING" 2896
16 "STANDING" 2897
16 "STANDING" 2898
16 "STANDING" 2899
16 "STANDING" 2900
16 "STANDING" 2901
16 "STANDING" 2902
16 "STANDING" 2903
16 "STANDING" 2904
16 "STANDING" 2905
16 "STANDING" 2906
16 "STANDING" 2907
16 "SITTING" 2908
16 "SITTING" 2909
16 "SITTING" 2910
16 "SITTING" 2911
16 "SITTING" 2912
16 "SITTING" 2913
16 "SITTING" 2914
16 "SITTING" 2915
16 "SITTING" 2916
16 "SITTING" 2917
16 "SITTING" 2918
16 "SITTING" 2919
16 "SITTING" 2920
16 "SITTING" 2921
16 "SITTING" 2922
16 "SITTING" 2923
16 "SITTING" 2924
16 "SITTING" 2925
16 "SITTING" 2926
16 "SITTING" 2927
16 "SITTING" 2928
16 "SITTING" 2929
16 "SITTING" 2930
16 "SITTING" 2931
16 "SITTING" 2932
16 "SITTING" 2933
16 "SITTING" 2934
16 "SITTING" 2935
16 "SITTING" 2936
16 "SITTING" 2937
16 "SITTING" 2938
16 "LAYING" 2939
16 "LAYING" 2940
16 "LAYING" 2941
16 "LAYING" 2942
16 "LAYING" 2943
16 "LAYING" 2944
16 "LAYING" 2945
16 "LAYING" 2946
16 "LAYING" 2947
16 "LAYING" 2948
16 "LAYING" 2949
16 "LAYING" 2950
16 "LAYING" 2951
16 "LAYING" 2952
16 "LAYING" 2953
16 "LAYING" 2954
16 "LAYING" 2955
16 "LAYING" 2956
16 "LAYING" 2957
16 "LAYING" 2958
16 "LAYING" 2959
16 "LAYING" 2960
16 "LAYING" 2961
16 "LAYING" 2962
16 "LAYING" 2963
16 "LAYING" 2964
16 "LAYING" 2965
16 "LAYING" 2966
16 "LAYING" 2967
16 "LAYING" 2968
16 "LAYING" 2969
16 "LAYING" 2970
16 "LAYING" 2971
16 "LAYING" 2972
16 "LAYING" 2973
16 "WALKING" 2974
16 "WALKING" 2975
16 "WALKING" 2976
16 "WALKING" 2977
16 "WALKING" 2978
16 "WALKING" 2979
16 "WALKING" 2980
16 "WALKING" 2981
16 "WALKING" 2982
16 "WALKING" 2983
16 "WALKING" 2984
16 "WALKING" 2985
16 "WALKING" 2986
16 "WALKING" 2987
16 "WALKING" 2988
16 "WALKING" 2989
16 "WALKING" 2990
16 "WALKING" 2991
16 "WALKING" 2992
16 "WALKING" 2993
16 "WALKING" 2994
16 "WALKING" 2995
16 "WALKING" 2996
16 "WALKING" 2997
16 "WALKING" 2998
16 "WALKING" 2999
16 "WALKING_DOWNSTAIRS" 3000
16 "WALKING_DOWNSTAIRS" 3001
16 "WALKING_DOWNSTAIRS" 3002
16 "WALKING_DOWNSTAIRS" 3003
16 "WALKING_DOWNSTAIRS" 3004
16 "WALKING_DOWNSTAIRS" 3005
16 "WALKING_DOWNSTAIRS" 3006
16 "WALKING_DOWNSTAIRS" 3007
16 "WALKING_DOWNSTAIRS" 3008
16 "WALKING_DOWNSTAIRS" 3009
16 "WALKING_DOWNSTAIRS" 3010
16 "WALKING_DOWNSTAIRS" 3011
16 "WALKING_DOWNSTAIRS" 3012
16 "WALKING_DOWNSTAIRS" 3013
16 "WALKING_DOWNSTAIRS" 3014
16 "WALKING_DOWNSTAIRS" 3015
16 "WALKING_DOWNSTAIRS" 3016
16 "WALKING_DOWNSTAIRS" 3017
16 "WALKING_DOWNSTAIRS" 3018
16 "WALKING_DOWNSTAIRS" 3019
16 "WALKING_DOWNSTAIRS" 3020
16 "WALKING_DOWNSTAIRS" 3021
16 "WALKING_DOWNSTAIRS" 3022
16 "WALKING_DOWNSTAIRS" 3023
16 "WALKING_UPSTAIRS" 3024
16 "WALKING_UPSTAIRS" 3025
16 "WALKING_UPSTAIRS" 3026
16 "WALKING_UPSTAIRS" 3027
16 "WALKING_UPSTAIRS" 3028
16 "WALKING_UPSTAIRS" 3029
16 "WALKING_UPSTAIRS" 3030
16 "WALKING_UPSTAIRS" 3031
16 "WALKING_UPSTAIRS" 3032
16 "WALKING_UPSTAIRS" 3033
16 "WALKING_UPSTAIRS" 3034
16 "WALKING_UPSTAIRS" 3035
16 "WALKING_UPSTAIRS" 3036
16 "WALKING_UPSTAIRS" 3037
16 "WALKING_UPSTAIRS" 3038
16 "WALKING_UPSTAIRS" 3039
16 "WALKING_UPSTAIRS" 3040
16 "WALKING_UPSTAIRS" 3041
16 "WALKING_UPSTAIRS" 3042
16 "WALKING_UPSTAIRS" 3043
16 "WALKING_UPSTAIRS" 3044
16 "WALKING_UPSTAIRS" 3045
16 "WALKING_UPSTAIRS" 3046
16 "WALKING_UPSTAIRS" 3047
16 "WALKING_UPSTAIRS" 3048
16 "WALKING_UPSTAIRS" 3049
16 "WALKING_UPSTAIRS" 3050
16 "STANDING" 3051
16 "STANDING" 3052
16 "STANDING" 3053
16 "STANDING" 3054
16 "STANDING" 3055
16 "STANDING" 3056
16 "STANDING" 3057
16 "STANDING" 3058
16 "STANDING" 3059
16 "STANDING" 3060
16 "STANDING" 3061
16 "STANDING" 3062
16 "STANDING" 3063
16 "STANDING" 3064
16 "STANDING" 3065
16 "STANDING" 3066
16 "STANDING" 3067
16 "STANDING" 3068
16 "STANDING" 3069
16 "STANDING" 3070
16 "STANDING" 3071
16 "STANDING" 3072
16 "STANDING" 3073
16 "STANDING" 3074
16 "STANDING" 3075
16 "STANDING" 3076
16 "STANDING" 3077
16 "STANDING" 3078
16 "STANDING" 3079
16 "STANDING" 3080
16 "STANDING" 3081
16 "STANDING" 3082
16 "STANDING" 3083
16 "STANDING" 3084
16 "STANDING" 3085
16 "STANDING" 3086
16 "STANDING" 3087
16 "STANDING" 3088
16 "STANDING" 3089
16 "STANDING" 3090
16 "STANDING" 3091
16 "STANDING" 3092
16 "SITTING" 3093
16 "SITTING" 3094
16 "SITTING" 3095
16 "SITTING" 3096
16 "SITTING" 3097
16 "SITTING" 3098
16 "SITTING" 3099
16 "SITTING" 3100
16 "SITTING" 3101
16 "SITTING" 3102
16 "SITTING" 3103
16 "SITTING" 3104
16 "SITTING" 3105
16 "SITTING" 3106
16 "SITTING" 3107
16 "SITTING" 3108
16 "SITTING" 3109
16 "SITTING" 3110
16 "SITTING" 3111
16 "SITTING" 3112
16 "SITTING" 3113
16 "SITTING" 3114
16 "SITTING" 3115
16 "SITTING" 3116
16 "SITTING" 3117
16 "SITTING" 3118
16 "SITTING" 3119
16 "SITTING" 3120
16 "SITTING" 3121
16 "SITTING" 3122
16 "SITTING" 3123
16 "SITTING" 3124
16 "SITTING" 3125
16 "SITTING" 3126
16 "SITTING" 3127
16 "SITTING" 3128
16 "SITTING" 3129
16 "SITTING" 3130
16 "LAYING" 3131
16 "LAYING" 3132
16 "LAYING" 3133
16 "LAYING" 3134
16 "LAYING" 3135
16 "LAYING" 3136
16 "LAYING" 3137
16 "LAYING" 3138
16 "LAYING" 3139
16 "LAYING" 3140
16 "LAYING" 3141
16 "LAYING" 3142
16 "LAYING" 3143
16 "LAYING" 3144
16 "LAYING" 3145
16 "LAYING" 3146
16 "LAYING" 3147
16 "LAYING" 3148
16 "LAYING" 3149
16 "LAYING" 3150
16 "LAYING" 3151
16 "LAYING" 3152
16 "LAYING" 3153
16 "LAYING" 3154
16 "LAYING" 3155
16 "LAYING" 3156
16 "LAYING" 3157
16 "LAYING" 3158
16 "LAYING" 3159
16 "LAYING" 3160
16 "LAYING" 3161
16 "LAYING" 3162
16 "LAYING" 3163
16 "LAYING" 3164
16 "LAYING" 3165
16 "WALKING" 3166
16 "WALKING" 3167
16 "WALKING" 3168
16 "WALKING" 3169
16 "WALKING" 3170
16 "WALKING" 3171
16 "WALKING" 3172
16 "WALKING" 3173
16 "WALKING" 3174
16 "WALKING" 3175
16 "WALKING" 3176
16 "WALKING" 3177
16 "WALKING" 3178
16 "WALKING" 3179
16 "WALKING" 3180
16 "WALKING" 3181
16 "WALKING" 3182
16 "WALKING" 3183
16 "WALKING" 3184
16 "WALKING" 3185
16 "WALKING" 3186
16 "WALKING" 3187
16 "WALKING" 3188
16 "WALKING" 3189
16 "WALKING" 3190
16 "WALKING_DOWNSTAIRS" 3191
16 "WALKING_DOWNSTAIRS" 3192
16 "WALKING_DOWNSTAIRS" 3193
16 "WALKING_DOWNSTAIRS" 3194
16 "WALKING_DOWNSTAIRS" 3195
16 "WALKING_DOWNSTAIRS" 3196
16 "WALKING_DOWNSTAIRS" 3197
16 "WALKING_DOWNSTAIRS" 3198
16 "WALKING_DOWNSTAIRS" 3199
16 "WALKING_DOWNSTAIRS" 3200
16 "WALKING_DOWNSTAIRS" 3201
16 "WALKING_DOWNSTAIRS" 3202
16 "WALKING_DOWNSTAIRS" 3203
16 "WALKING_DOWNSTAIRS" 3204
16 "WALKING_DOWNSTAIRS" 3205
16 "WALKING_DOWNSTAIRS" 3206
16 "WALKING_DOWNSTAIRS" 3207
16 "WALKING_DOWNSTAIRS" 3208
16 "WALKING_DOWNSTAIRS" 3209
16 "WALKING_DOWNSTAIRS" 3210
16 "WALKING_DOWNSTAIRS" 3211
16 "WALKING_DOWNSTAIRS" 3212
16 "WALKING_DOWNSTAIRS" 3213
16 "WALKING_UPSTAIRS" 3214
16 "WALKING_UPSTAIRS" 3215
16 "WALKING_UPSTAIRS" 3216
16 "WALKING_UPSTAIRS" 3217
16 "WALKING_UPSTAIRS" 3218
16 "WALKING_UPSTAIRS" 3219
16 "WALKING_UPSTAIRS" 3220
16 "WALKING_UPSTAIRS" 3221
16 "WALKING_UPSTAIRS" 3222
16 "WALKING_UPSTAIRS" 3223
16 "WALKING_UPSTAIRS" 3224
16 "WALKING_UPSTAIRS" 3225
16 "WALKING_UPSTAIRS" 3226
16 "WALKING_UPSTAIRS" 3227
16 "WALKING_UPSTAIRS" 3228
16 "WALKING_UPSTAIRS" 3229
16 "WALKING_UPSTAIRS" 3230
16 "WALKING_UPSTAIRS" 3231
16 "WALKING_UPSTAIRS" 3232
16 "WALKING_UPSTAIRS" 3233
16 "WALKING_UPSTAIRS" 3234
16 "WALKING_UPSTAIRS" 3235
16 "WALKING_UPSTAIRS" 3236
16 "WALKING_UPSTAIRS" 3237
17 "STANDING" 3238
17 "STANDING" 3239
17 "STANDING" 3240
17 "STANDING" 3241
17 "STANDING" 3242
17 "STANDING" 3243
17 "STANDING" 3244
17 "STANDING" 3245
17 "STANDING" 3246
17 "STANDING" 3247
17 "STANDING" 3248
17 "STANDING" 3249
17 "STANDING" 3250
17 "STANDING" 3251
17 "STANDING" 3252
17 "STANDING" 3253
17 "STANDING" 3254
17 "STANDING" 3255
17 "STANDING" 3256
17 "STANDING" 3257
17 "STANDING" 3258
17 "STANDING" 3259
17 "STANDING" 3260
17 "STANDING" 3261
17 "STANDING" 3262
17 "STANDING" 3263
17 "STANDING" 3264
17 "STANDING" 3265
17 "STANDING" 3266
17 "STANDING" 3267
17 "STANDING" 3268
17 "STANDING" 3269
17 "STANDING" 3270
17 "STANDING" 3271
17 "STANDING" 3272
17 "STANDING" 3273
17 "STANDING" 3274
17 "STANDING" 3275
17 "STANDING" 3276
17 "STANDING" 3277
17 "STANDING" 3278
17 "STANDING" 3279
17 "STANDING" 3280
17 "SITTING" 3281
17 "SITTING" 3282
17 "SITTING" 3283
17 "SITTING" 3284
17 "SITTING" 3285
17 "SITTING" 3286
17 "SITTING" 3287
17 "SITTING" 3288
17 "SITTING" 3289
17 "SITTING" 3290
17 "SITTING" 3291
17 "SITTING" 3292
17 "SITTING" 3293
17 "SITTING" 3294
17 "SITTING" 3295
17 "SITTING" 3296
17 "SITTING" 3297
17 "SITTING" 3298
17 "SITTING" 3299
17 "SITTING" 3300
17 "SITTING" 3301
17 "SITTING" 3302
17 "SITTING" 3303
17 "SITTING" 3304
17 "SITTING" 3305
17 "SITTING" 3306
17 "SITTING" 3307
17 "SITTING" 3308
17 "SITTING" 3309
17 "SITTING" 3310
17 "SITTING" 3311
17 "SITTING" 3312
17 "SITTING" 3313
17 "LAYING" 3314
17 "LAYING" 3315
17 "LAYING" 3316
17 "LAYING" 3317
17 "LAYING" 3318
17 "LAYING" 3319
17 "LAYING" 3320
17 "LAYING" 3321
17 "LAYING" 3322
17 "LAYING" 3323
17 "LAYING" 3324
17 "LAYING" 3325
17 "LAYING" 3326
17 "LAYING" 3327
17 "LAYING" 3328
17 "LAYING" 3329
17 "LAYING" 3330
17 "LAYING" 3331
17 "LAYING" 3332
17 "LAYING" 3333
17 "LAYING" 3334
17 "LAYING" 3335
17 "LAYING" 3336
17 "LAYING" 3337
17 "LAYING" 3338
17 "LAYING" 3339
17 "LAYING" 3340
17 "LAYING" 3341
17 "LAYING" 3342
17 "LAYING" 3343
17 "LAYING" 3344
17 "LAYING" 3345
17 "LAYING" 3346
17 "LAYING" 3347
17 "LAYING" 3348
17 "WALKING" 3349
17 "WALKING" 3350
17 "WALKING" 3351
17 "WALKING" 3352
17 "WALKING" 3353
17 "WALKING" 3354
17 "WALKING" 3355
17 "WALKING" 3356
17 "WALKING" 3357
17 "WALKING" 3358
17 "WALKING" 3359
17 "WALKING" 3360
17 "WALKING" 3361
17 "WALKING" 3362
17 "WALKING" 3363
17 "WALKING" 3364
17 "WALKING" 3365
17 "WALKING" 3366
17 "WALKING" 3367
17 "WALKING" 3368
17 "WALKING" 3369
17 "WALKING" 3370
17 "WALKING" 3371
17 "WALKING" 3372
17 "WALKING" 3373
17 "WALKING" 3374
17 "WALKING" 3375
17 "WALKING" 3376
17 "WALKING" 3377
17 "WALKING" 3378
17 "WALKING" 3379
17 "WALKING" 3380
17 "WALKING_DOWNSTAIRS" 3381
17 "WALKING_DOWNSTAIRS" 3382
17 "WALKING_DOWNSTAIRS" 3383
17 "WALKING_DOWNSTAIRS" 3384
17 "WALKING_DOWNSTAIRS" 3385
17 "WALKING_DOWNSTAIRS" 3386
17 "WALKING_DOWNSTAIRS" 3387
17 "WALKING_DOWNSTAIRS" 3388
17 "WALKING_UPSTAIRS" 3389
17 "WALKING_UPSTAIRS" 3390
17 "WALKING_UPSTAIRS" 3391
17 "WALKING_UPSTAIRS" 3392
17 "WALKING_UPSTAIRS" 3393
17 "WALKING_UPSTAIRS" 3394
17 "WALKING_UPSTAIRS" 3395
17 "WALKING_UPSTAIRS" 3396
17 "WALKING_DOWNSTAIRS" 3397
17 "WALKING_DOWNSTAIRS" 3398
17 "WALKING_DOWNSTAIRS" 3399
17 "WALKING_DOWNSTAIRS" 3400
17 "WALKING_DOWNSTAIRS" 3401
17 "WALKING_DOWNSTAIRS" 3402
17 "WALKING_DOWNSTAIRS" 3403
17 "WALKING_DOWNSTAIRS" 3404
17 "WALKING_UPSTAIRS" 3405
17 "WALKING_UPSTAIRS" 3406
17 "WALKING_UPSTAIRS" 3407
17 "WALKING_UPSTAIRS" 3408
17 "WALKING_UPSTAIRS" 3409
17 "WALKING_UPSTAIRS" 3410
17 "WALKING_UPSTAIRS" 3411
17 "WALKING_UPSTAIRS" 3412
17 "WALKING_DOWNSTAIRS" 3413
17 "WALKING_DOWNSTAIRS" 3414
17 "WALKING_DOWNSTAIRS" 3415
17 "WALKING_DOWNSTAIRS" 3416
17 "WALKING_DOWNSTAIRS" 3417
17 "WALKING_DOWNSTAIRS" 3418
17 "WALKING_DOWNSTAIRS" 3419
17 "WALKING_UPSTAIRS" 3420
17 "WALKING_UPSTAIRS" 3421
17 "WALKING_UPSTAIRS" 3422
17 "WALKING_UPSTAIRS" 3423
17 "WALKING_UPSTAIRS" 3424
17 "WALKING_UPSTAIRS" 3425
17 "WALKING_UPSTAIRS" 3426
17 "WALKING_UPSTAIRS" 3427
17 "STANDING" 3428
17 "STANDING" 3429
17 "STANDING" 3430
17 "STANDING" 3431
17 "STANDING" 3432
17 "STANDING" 3433
17 "STANDING" 3434
17 "STANDING" 3435
17 "STANDING" 3436
17 "STANDING" 3437
17 "STANDING" 3438
17 "STANDING" 3439
17 "STANDING" 3440
17 "STANDING" 3441
17 "STANDING" 3442
17 "STANDING" 3443
17 "STANDING" 3444
17 "STANDING" 3445
17 "STANDING" 3446
17 "STANDING" 3447
17 "STANDING" 3448
17 "STANDING" 3449
17 "STANDING" 3450
17 "STANDING" 3451
17 "STANDING" 3452
17 "STANDING" 3453
17 "STANDING" 3454
17 "STANDING" 3455
17 "STANDING" 3456
17 "STANDING" 3457
17 "STANDING" 3458
17 "STANDING" 3459
17 "STANDING" 3460
17 "STANDING" 3461
17 "STANDING" 3462
17 "SITTING" 3463
17 "SITTING" 3464
17 "SITTING" 3465
17 "SITTING" 3466
17 "SITTING" 3467
17 "SITTING" 3468
17 "SITTING" 3469
17 "SITTING" 3470
17 "SITTING" 3471
17 "SITTING" 3472
17 "SITTING" 3473
17 "SITTING" 3474
17 "SITTING" 3475
17 "SITTING" 3476
17 "SITTING" 3477
17 "SITTING" 3478
17 "SITTING" 3479
17 "SITTING" 3480
17 "SITTING" 3481
17 "SITTING" 3482
17 "SITTING" 3483
17 "SITTING" 3484
17 "SITTING" 3485
17 "SITTING" 3486
17 "SITTING" 3487
17 "SITTING" 3488
17 "SITTING" 3489
17 "SITTING" 3490
17 "SITTING" 3491
17 "SITTING" 3492
17 "SITTING" 3493
17 "LAYING" 3494
17 "LAYING" 3495
17 "LAYING" 3496
17 "LAYING" 3497
17 "LAYING" 3498
17 "LAYING" 3499
17 "LAYING" 3500
17 "LAYING" 3501
17 "LAYING" 3502
17 "LAYING" 3503
17 "LAYING" 3504
17 "LAYING" 3505
17 "LAYING" 3506
17 "LAYING" 3507
17 "LAYING" 3508
17 "LAYING" 3509
17 "LAYING" 3510
17 "LAYING" 3511
17 "LAYING" 3512
17 "LAYING" 3513
17 "LAYING" 3514
17 "LAYING" 3515
17 "LAYING" 3516
17 "LAYING" 3517
17 "LAYING" 3518
17 "LAYING" 3519
17 "LAYING" 3520
17 "LAYING" 3521
17 "LAYING" 3522
17 "LAYING" 3523
17 "LAYING" 3524
17 "LAYING" 3525
17 "LAYING" 3526
17 "LAYING" 3527
17 "LAYING" 3528
17 "LAYING" 3529
17 "WALKING" 3530
17 "WALKING" 3531
17 "WALKING" 3532
17 "WALKING" 3533
17 "WALKING" 3534
17 "WALKING" 3535
17 "WALKING" 3536
17 "WALKING" 3537
17 "WALKING" 3538
17 "WALKING" 3539
17 "WALKING" 3540
17 "WALKING" 3541
17 "WALKING" 3542
17 "WALKING" 3543
17 "WALKING" 3544
17 "WALKING" 3545
17 "WALKING" 3546
17 "WALKING" 3547
17 "WALKING" 3548
17 "WALKING" 3549
17 "WALKING" 3550
17 "WALKING" 3551
17 "WALKING" 3552
17 "WALKING" 3553
17 "WALKING" 3554
17 "WALKING" 3555
17 "WALKING" 3556
17 "WALKING" 3557
17 "WALKING" 3558
17 "WALKING_DOWNSTAIRS" 3559
17 "WALKING_DOWNSTAIRS" 3560
17 "WALKING_DOWNSTAIRS" 3561
17 "WALKING_DOWNSTAIRS" 3562
17 "WALKING_DOWNSTAIRS" 3563
17 "WALKING_DOWNSTAIRS" 3564
17 "WALKING_DOWNSTAIRS" 3565
17 "WALKING_DOWNSTAIRS" 3566
17 "WALKING_DOWNSTAIRS" 3567
17 "WALKING_DOWNSTAIRS" 3568
17 "WALKING_DOWNSTAIRS" 3569
17 "WALKING_DOWNSTAIRS" 3570
17 "WALKING_DOWNSTAIRS" 3571
17 "WALKING_DOWNSTAIRS" 3572
17 "WALKING_DOWNSTAIRS" 3573
17 "WALKING_UPSTAIRS" 3574
17 "WALKING_UPSTAIRS" 3575
17 "WALKING_UPSTAIRS" 3576
17 "WALKING_UPSTAIRS" 3577
17 "WALKING_UPSTAIRS" 3578
17 "WALKING_UPSTAIRS" 3579
17 "WALKING_UPSTAIRS" 3580
17 "WALKING_UPSTAIRS" 3581
17 "WALKING_UPSTAIRS" 3582
17 "WALKING_UPSTAIRS" 3583
17 "WALKING_UPSTAIRS" 3584
17 "WALKING_UPSTAIRS" 3585
17 "WALKING_UPSTAIRS" 3586
17 "WALKING_UPSTAIRS" 3587
17 "WALKING_UPSTAIRS" 3588
17 "WALKING_UPSTAIRS" 3589
17 "WALKING_UPSTAIRS" 3590
17 "WALKING_UPSTAIRS" 3591
17 "WALKING_UPSTAIRS" 3592
17 "WALKING_UPSTAIRS" 3593
17 "WALKING_UPSTAIRS" 3594
17 "WALKING_UPSTAIRS" 3595
17 "WALKING_UPSTAIRS" 3596
17 "WALKING_UPSTAIRS" 3597
17 "WALKING_DOWNSTAIRS" 3598
17 "WALKING_DOWNSTAIRS" 3599
17 "WALKING_DOWNSTAIRS" 3600
17 "WALKING_DOWNSTAIRS" 3601
17 "WALKING_DOWNSTAIRS" 3602
17 "WALKING_DOWNSTAIRS" 3603
